provider_id,provider_name,facility_type,rating,license_date,capacity,contact_email,geo_id,Active_Flag,Mentor_Assigned,Mentor_Contact
PRV_000191,Cooley and Sons,Center,1.9,2019-11-16,116,zachary91@ferrell-rodriguez.com,GEO_0012,1,David Chen,001-414-917-4642x5021
PRV_000192,"Franklin, Paul and Arroyo",School,3.46,2024-12-18,245,teresa02@klein.com,GEO_0130,0,Linda Cook,952.956.3677x4402
PRV_000193,Mendez and Sons,Home,2.13,2019-08-25,21,ssnow@nelson-williams.net,GEO_0039,1,Kerry Mcneil,7135418132
PRV_000194,Walker PLC,Home,3.76,2023-10-13,29,campbelljordan@underwood-wood.net,GEO_0082,0,Danny Johnson,7749525504
PRV_000195,"Hahn, Thompson and Harris",School,3.23,2020-08-27,205,collinsmeghan@terry.org,GEO_0031,1,Samantha Clay,3702185392
PRV_000196,Thompson Inc,Center,2.56,2019-11-18,165,michael28@patterson.biz,GEO_0041,1,Amanda Houston,+1-957-342-6634
PRV_000197,Terry and Sons,Center,4.75,2018-08-18,267,mcrane@hoffman.com,GEO_0050,1,Tonya Barnes,201.882.9098x73598
PRV_000198,"Burnett, Taylor and Roberts",Center,1.47,2022-09-12,221,chadparker@evans-livingston.com,GEO_0137,0,Juan Hall,+1-609-806-6935
PRV_000199,"Hoover, Rodriguez and Mcguire",Home,3.52,2020-04-21,265,jacob66@arnold.biz,GEO_0017,0,Brian Fowler,(726)265-2149
PRV_000200,Stevenson-Stephenson,Home,4.64,2024-09-02,97,adam49@smith.com,GEO_0192,1,Jorge Nolan,(205)896-9532
PRV_000201,Green-Daniel,School,3.56,2024-05-18,112,kimberlyblackwell@hale.com,GEO_0152,1,Carl George,350-494-7920
PRV_000202,Jackson and Sons,Center,1.32,2025-06-17,120,brandiroberts@phillips.com,GEO_0101,0,Ryan Hayes,001-893-260-2598x30084
PRV_000203,George Ltd,School,3.87,2019-08-14,253,duartetimothy@torres.info,GEO_0048,1,Ralph Small,(222)530-1617x268
PRV_000204,Chapman Inc,Center,4.42,2020-04-30,77,jonathan14@jackson-weaver.com,GEO_0109,1,Patrick Simon,(572)580-1491x642
PRV_000205,Gutierrez LLC,Center,3.9,2025-01-17,13,arthur08@sims-sullivan.com,GEO_0187,1,Jessica Torres,001-760-499-9399x53542
PRV_000206,"Mills, Gomez and Gomez",Center,1.47,2021-10-15,212,rknox@morgan-williams.com,GEO_0052,0,Shannon Miller,+1-433-795-4463
PRV_000207,"Turner, Chang and Jarvis",School,2.78,2024-08-06,107,elong@wolfe.com,GEO_0168,1,Colton Day,(399)836-9455
PRV_000208,Morris Ltd,Center,3.25,2022-02-02,280,christopherwelch@morris.com,GEO_0059,1,Maria Bailey,459.462.8292x093
PRV_000209,Roman-Coleman,School,3.26,2022-04-23,18,parkerjasmine@levy.com,GEO_0110,0,Scott Petersen,(479)378-0105x3580
PRV_000210,"Wood, Rodriguez and Floyd",Center,3.14,2019-02-10,249,krobertson@newton.com,GEO_0090,1,Katie Rasmussen,218.346.5815x3950
PRV_000211,Kelley-Manning,Home,4.34,2025-05-22,206,gortiz@cox-watts.org,GEO_0200,1,Angela Richardson,+1-618-327-6264
PRV_000212,"Baker, Conrad and Daniels",Home,3.31,2025-03-27,214,jeffrey87@norman.com,GEO_0185,0,Seth Turner,7754012661
PRV_000213,Downs PLC,Center,2.41,2020-07-23,259,james65@reeves.net,GEO_0198,0,Dennis Powell DVM,(523)459-1528
PRV_000214,Robinson Ltd,Center,2.2,2018-07-01,84,brownjohn@horton.com,GEO_0055,0,Brenda Phillips,001-253-685-5945x58002
PRV_000215,"Downs, Davila and Monroe",Center,4.91,2025-01-27,21,merrittoscar@larson-rodriguez.com,GEO_0174,0,Scott Russell,215.991.3627x8750
PRV_000216,Olson-Tate,Home,4.1,2016-09-16,34,suttonaaron@french-wolfe.com,GEO_0134,0,Jenna Wright,738.752.7146x637
PRV_000217,Allen-Johnston,Home,1.71,2024-02-26,197,parksjonathan@harrison.biz,GEO_0200,1,Anthony Rios,+1-702-736-0783x5502
PRV_000218,Walsh-Olson,Center,1.78,2022-01-07,143,brad62@gardner.com,GEO_0071,0,Lori Hogan,813.292.7107x598
PRV_000219,Taylor Ltd,School,3.59,2018-10-03,127,wendy41@melendez.com,GEO_0125,1,Erin Nichols,001-548-662-8459x980
PRV_000220,Barber Inc,Center,2.33,2021-07-19,291,gregorycastillo@banks-holmes.com,GEO_0119,0,Raymond Hawkins,584.589.8378x86153
PRV_000221,"Rodriguez, Rice and Howard",Center,4.58,2020-07-22,164,bullockpamela@vang.biz,GEO_0115,0,Linda Hall,693.809.2483x68209
PRV_000222,"James, Choi and Salinas",Home,1.79,2021-11-29,84,ncastillo@lamb.biz,GEO_0061,0,Nichole Rose,+1-330-705-1222x24925
PRV_000223,Garcia-Anderson,Center,4.19,2022-09-18,270,chelsea76@nicholson-gonzales.com,GEO_0062,0,Shannon Stokes,001-617-703-6106x2420
PRV_000224,"Murphy, Murphy and Morales",School,2.75,2024-09-03,81,boydjames@nguyen-davis.com,GEO_0168,1,Ashley Guzman,412.809.6726
PRV_000225,Garcia LLC,Center,2.76,2018-07-20,132,asmith@anderson.com,GEO_0099,0,Megan Wilson,(667)697-0741x6512
PRV_000226,"Elliott, Brown and Dougherty",Center,3.57,2023-10-31,223,april18@dalton.com,GEO_0042,0,Brittany Howard,+1-211-605-3768x504
PRV_000227,Warren Ltd,Home,2.67,2021-11-19,123,jessica25@rivera.biz,GEO_0054,0,Timothy Wilson,(815)668-4715x5085
PRV_000228,"Melton, Cobb and Harrison",Home,1.26,2019-02-21,68,vdiaz@hayes-anderson.com,GEO_0073,0,Juan Elliott,291.410.0671
PRV_000229,"Phillips, Carr and Myers",School,1.82,2024-03-26,211,allencollins@turner.com,GEO_0046,1,Sandra Duran,+1-387-796-8779
PRV_000230,Mayo PLC,School,4.74,2024-12-30,126,josephpage@white.com,GEO_0161,1,Patricia Wiggins,(841)553-6919
PRV_000231,Jackson-Simpson,School,3.49,2022-04-12,281,mmacias@shelton-holmes.com,GEO_0090,0,Emily Conley,+1-292-860-1776x00560
PRV_000232,"Knight, Stokes and Patel",School,2.03,2022-03-30,265,drobles@dodson.com,GEO_0169,1,John King,001-719-723-7268x9102
PRV_000233,Brown-Kemp,School,1.68,2020-08-02,263,juanrollins@day.org,GEO_0198,1,Alex Lucas,958-564-5926x286
PRV_000234,Perez-Cox,School,1.61,2017-10-23,268,angela92@jones-hatfield.info,GEO_0039,1,Stephanie Lawson,971.397.9311x55925
PRV_000235,Velez and Sons,Center,1.13,2021-12-19,231,heather28@smith-higgins.net,GEO_0138,0,David Simpson,565-437-0836x6366
PRV_000236,"Murphy, Carrillo and Jones",Home,3.52,2017-08-18,14,burgessheather@brown.info,GEO_0153,1,Maureen Campbell,001-526-940-2785x336
PRV_000237,Marshall-Brown,School,2.69,2022-12-04,168,bullockamanda@henderson-howard.com,GEO_0110,0,John Allen,334-406-5649x5797
PRV_000238,Walls-Dawson,Center,4.24,2024-04-25,72,melissajohnson@molina.com,GEO_0109,1,Elaine Kelly,791-716-0849
PRV_000239,Wade LLC,School,3.28,2020-05-16,249,wadejonathan@bradley-bush.com,GEO_0190,1,Nicole Gibson,(956)533-4138
PRV_000240,"Hernandez, Martin and Gay",Center,4.48,2020-12-14,208,isaac85@williams.com,GEO_0001,1,Thomas Hill,872-541-6063
PRV_000241,Davis-Cunningham,School,4.24,2021-03-25,262,xwilliams@robertson.biz,GEO_0104,1,Brittney Parks,431-836-2329x4530
PRV_000242,"Hernandez, Perkins and Lopez",School,1.88,2017-04-23,106,estradazachary@miller-lopez.org,GEO_0067,1,Carolyn Ortiz,725-362-8399x439
PRV_000243,Ferguson and Sons,School,3.07,2024-11-09,236,epotts@richards-black.biz,GEO_0116,1,Veronica Pitts,677.926.6130
PRV_000244,Gray-Moore,Home,2.5,2019-01-23,130,margaret37@hamilton.biz,GEO_0187,1,Amy Fisher,(865)500-7760x560
PRV_000245,Nelson-King,School,1.11,2025-05-19,174,seth45@thompson.com,GEO_0087,1,Spencer Grant,412.325.7617x76389
PRV_000246,Gonzalez Group,School,2.43,2023-07-07,140,evanslinda@summers.org,GEO_0056,1,Lindsey Mcintyre,(650)761-1793x96490
PRV_000247,"White, Wilson and Small",Home,4.04,2025-01-22,269,wagnertraci@mccoy-martin.net,GEO_0040,0,Bryan Davis,(400)329-9385x127
PRV_000248,"Thompson, Moon and Johnson",School,2.82,2021-03-19,204,ericsims@hall-bartlett.com,GEO_0089,0,Phillip Murphy,602.353.6813
PRV_000249,Wood and Sons,Home,3.77,2017-01-28,211,emilyharrison@shaw-morgan.biz,GEO_0175,0,Brandy Villegas,+1-847-937-9726x269
PRV_000250,"Castillo, Rollins and Haley",School,4.33,2024-08-25,297,elizabethmyers@williamson.com,GEO_0092,1,Martin Obrien,(942)923-0843x2247
PRV_000251,Solis Ltd,Center,3.16,2021-09-11,53,autumn91@salazar.com,GEO_0198,1,Anthony Combs,393-835-6558x11643
PRV_000252,"Rodriguez, Becker and Avila",Home,2.15,2025-01-28,150,lucascook@colon.com,GEO_0118,1,Lori Glass,001-707-480-2728x502
PRV_000253,Pace LLC,School,3.98,2017-10-17,73,rebecca59@walters.com,GEO_0053,0,Richard Montgomery,001-727-726-6191x95908
PRV_000254,"Jackson, Wood and Coleman",School,3.74,2022-07-23,165,robert62@johnson-murphy.net,GEO_0143,0,Robert Robertson,001-344-641-1457
PRV_000255,Green-Smith,School,1.52,2022-06-10,173,iortega@moore-smith.com,GEO_0034,0,Lisa Brown,922-491-1251x2534
PRV_000256,Adams-Cortez,Home,3.86,2024-12-01,162,melissa25@graham-parker.info,GEO_0074,0,Jacob Trujillo,246.544.4274
PRV_000257,Ramirez-Holland,Home,2.95,2023-01-27,77,elizabeth81@lee.com,GEO_0006,0,Mark Burton,5738912748
PRV_000258,Tyler-Lawrence,Home,3.22,2025-01-15,171,reginaosborne@young.org,GEO_0116,1,Joseph Ortiz,001-931-202-9836x29330
PRV_000259,Aguilar-Murphy,School,2.16,2016-05-17,169,cwest@adams.com,GEO_0152,1,Daniel Shah,500-995-7411
PRV_000260,Reid Group,Home,1.22,2020-03-04,181,zlawrence@collins.biz,GEO_0179,0,Karen Delacruz,473-680-0751x87324
PRV_000261,"Medina, Miller and Phillips",School,5.0,2023-11-22,83,lloydheather@williams-thomas.com,GEO_0050,0,Victor Hanson,001-762-750-9444
PRV_000262,Wallace Ltd,Center,4.18,2022-11-17,271,kathleentaylor@arellano.com,GEO_0097,0,Wanda Campbell,(887)365-6146
PRV_000263,Adams Inc,Home,3.66,2023-01-03,180,davisjohn@silva-ochoa.com,GEO_0086,1,Jennifer Jordan,+1-486-360-8844x1779
PRV_000264,"Small, Wallace and Williams",School,2.35,2018-08-16,126,brownrachel@elliott.com,GEO_0048,1,James Webster,001-467-687-7505x1276
PRV_000265,Brown PLC,School,1.07,2020-06-23,107,clarkmelissa@hall.com,GEO_0196,1,Christine Torres,001-590-896-4492x237
PRV_000266,Jenkins-Daniels,Home,3.56,2022-03-01,290,emilycastaneda@williams-george.com,GEO_0130,0,Beverly Parker,315-685-8042x87814
PRV_000267,Nunez-Costa,School,1.77,2021-05-28,259,dalton36@hernandez-rodriguez.com,GEO_0153,0,Jaclyn Hunter,001-881-320-1143x669
PRV_000268,"Miller, Wright and Becker",Home,1.77,2018-12-15,210,kimberly88@palmer-robinson.biz,GEO_0149,1,John Davis MD,+1-391-270-4151x680
PRV_000269,Parks Group,School,1.76,2020-09-27,170,michealhoover@brown-scott.info,GEO_0130,0,Rita Jones,001-898-667-6614x618
PRV_000270,"Schwartz, Flores and Nelson",School,2.02,2021-01-29,250,hernandezjonathan@ramirez.com,GEO_0139,1,Theodore Thomas,364-626-2177x97381
PRV_000271,Rodriguez-Burns,Center,4.87,2025-04-25,196,stacymiller@lopez.com,GEO_0180,0,Louis Maxwell,442-729-7610x832
PRV_000272,Wilkinson Ltd,Center,3.45,2020-08-09,289,jkelly@carrillo.info,GEO_0093,0,Steven Rogers,+1-344-430-9553
PRV_000273,Curry Group,Center,3.33,2016-05-27,77,rhondaburns@rose.biz,GEO_0164,0,Katherine Turner,+1-215-257-2812x1421
PRV_000274,James PLC,School,3.94,2022-12-28,136,qhorton@estrada.com,GEO_0084,0,Bailey Evans,905.433.1074x0129
PRV_000275,Nelson Inc,School,2.36,2020-11-11,19,ortizkeith@pennington.com,GEO_0011,1,Christine Berry,933.707.2035
PRV_000276,Deleon Inc,Center,2.88,2020-04-16,288,sbrooks@rodriguez.com,GEO_0093,1,Connie Stewart,595.401.0296x63318
PRV_000277,Horton Inc,Home,4.21,2017-03-13,121,jwilson@houston.com,GEO_0196,0,Robert Johnson,8242486419
PRV_000278,Aguilar LLC,Home,2.84,2020-09-18,140,wmoore@charles-miller.com,GEO_0150,1,Bruce Thomas,001-851-232-7260x43865
PRV_000279,Stewart-Hooper,Home,2.54,2024-04-19,54,boothkimberly@harris.info,GEO_0042,0,Ashley Edwards,+1-305-661-8985
PRV_000280,"Carpenter, Rowland and Brown",Center,4.95,2021-09-02,186,mannjames@ferguson-cooper.info,GEO_0175,1,Sally Hudson,+1-424-432-2124x510
PRV_000281,Black and Sons,Home,1.45,2018-10-21,266,ifitzpatrick@rodriguez-williams.com,GEO_0011,0,Sandy Stanley,(928)567-5389x42817
PRV_000282,"Ewing, Nguyen and Lewis",Home,3.23,2015-12-03,180,xhayes@ewing-hartman.org,GEO_0102,0,Donna Bradford,(439)828-2003x132
PRV_000283,"Johnston, Martinez and Saunders",Center,2.62,2024-01-22,292,austinknox@hall.com,GEO_0184,0,Mary Jones,+1-277-285-0834x15622
PRV_000284,"Allen, Murphy and Garcia",Center,1.22,2016-01-10,112,hallsteven@greer-hebert.net,GEO_0053,0,Victoria Medina,001-679-317-4676
PRV_000285,Mcdowell Ltd,Center,2.02,2023-02-22,102,hughesvincent@brown.info,GEO_0064,1,Paul Mann,940.577.5279x015
PRV_000286,"French, Taylor and Moore",Home,3.97,2019-01-03,204,ann31@johnson.com,GEO_0125,1,Nicole Smith,734-287-2006x19456
PRV_000287,Joyce Group,Home,4.44,2019-12-20,210,rpark@brown-roberts.com,GEO_0016,0,Jean Hooper,(782)414-5250x570
PRV_000288,Brown-Malone,School,1.67,2020-03-02,30,edwarderickson@jones.com,GEO_0100,1,Darrell Kerr,(657)642-1289
PRV_000289,"Robinson, Smith and Lee",School,2.54,2017-09-06,174,walteranderson@beck.com,GEO_0166,1,Brittany Meza,372-312-1430x95402
PRV_000290,Oneill LLC,Center,4.3,2020-10-23,193,mcfarlanddanielle@smith.com,GEO_0117,0,Brian Harrison,001-309-576-2271x7112
PRV_000291,"Hart, Collins and Hernandez",Home,4.71,2019-09-24,103,roy14@crosby.org,GEO_0159,0,Andrea Holder,7326646434
PRV_000292,Munoz-Evans,School,2.61,2016-04-13,230,hcurry@fisher.com,GEO_0030,1,Kristin Ruiz,534-752-4593x233
PRV_000293,Jackson-Meyer,Home,3.9,2017-05-29,267,cindy55@michael.com,GEO_0008,0,Mary Perry,+1-379-979-2306x2324
PRV_000294,"Herrera, Woods and West",School,2.9,2020-09-15,86,ischmidt@smith.com,GEO_0071,1,Daniel Ramirez,296-833-1294x62802
PRV_000295,Foster Group,Center,1.31,2017-08-05,298,brent81@baker.com,GEO_0035,0,Brian Brooks,760-458-6418
PRV_000296,Valdez-Casey,School,2.57,2021-10-02,57,nwilcox@smith-cooper.com,GEO_0144,0,Connie Thomas,826.313.8439x5180
PRV_000297,Smith and Sons,School,4.4,2023-12-30,172,danielle68@rich.org,GEO_0084,0,Robert Martinez,+1-510-519-7752x6856
PRV_000298,Nguyen Inc,Center,2.63,2021-01-16,296,langcaleb@love-rubio.net,GEO_0081,1,Miss Danielle Burgess,001-623-278-1092
PRV_000299,"Chen, Massey and Buchanan",Home,1.01,2025-04-21,187,dramos@rivera.org,GEO_0125,0,Darren Mitchell,(204)822-2658
PRV_000300,"Warren, Armstrong and Turner",Home,4.83,2020-09-24,13,jessicajohnson@johnston.biz,GEO_0158,0,Nicole Rodriguez,001-369-506-2092x68867
PRV_000301,"Washington, Olson and Acevedo",Center,2.98,2025-02-07,243,khanchristopher@payne.com,GEO_0143,1,Jason Moore,001-232-446-4633
PRV_000302,Lane-Harris,Home,1.6,2019-11-14,56,kevinstevens@dixon.com,GEO_0123,1,Norman Copeland,349-473-6444x79346
PRV_000303,Walker Group,Center,4.27,2019-06-01,222,watsonmark@cruz-thompson.com,GEO_0052,1,Sabrina Lamb,9366507385
PRV_000304,Wilson and Sons,Center,2.7,2018-02-02,69,wwilson@brown-foster.org,GEO_0184,0,Sara Mercado,582-929-4037x818
PRV_000305,Taylor Group,Home,3.75,2025-10-16,238,sarahgomez@king-kim.com,GEO_0039,1,Brian Odom,512.414.3654
PRV_000306,"Martin, Buck and Anthony",School,3.93,2021-04-09,262,xhart@bolton-gonzalez.com,GEO_0031,1,Miranda Valdez,+1-812-782-7595x9242
PRV_000307,Jones Group,School,4.58,2025-02-06,195,hbernard@shaffer.com,GEO_0183,0,Corey Freeman,4894265062
PRV_000308,Collins-Pope,School,2.12,2017-10-10,153,xmoore@williams.com,GEO_0103,0,Amy Leonard,+1-935-510-5341x6847
PRV_000309,Palmer-Cox,School,1.27,2024-10-12,254,michael98@welch.com,GEO_0039,1,Dr. Jennifer Rasmussen,657.260.1067x559
PRV_000310,Martin-Parsons,School,3.94,2018-06-01,143,robert38@underwood.biz,GEO_0196,0,Pamela Johnson,(442)481-0130x35875
PRV_000311,Green-Whitehead,Center,3.29,2024-11-26,80,sanderson@gallagher-lee.org,GEO_0144,1,Holly Robinson,629.668.1520
PRV_000312,Mcgee-Andrade,Center,1.27,2019-06-03,297,williamsdiane@alvarez.info,GEO_0046,0,Laura Nguyen,318.970.5932x67848
PRV_000313,"Wade, Cantu and Sparks",Home,4.51,2017-11-16,26,davidgross@murray-hunt.net,GEO_0055,1,Monica Brown,+1-571-655-5298x07113
PRV_000314,"Anderson, Green and Hoffman",Home,2.73,2016-05-01,195,tylervasquez@schmidt.com,GEO_0008,1,Emily Butler,+1-506-676-5205
PRV_000315,Kaiser LLC,School,1.01,2024-02-13,249,jeanneayala@kane-jackson.com,GEO_0138,1,Carol Palmer,929.800.0302
PRV_000316,"Williams, Maynard and Navarro",School,4.65,2024-05-02,273,ohanna@rogers.com,GEO_0137,0,Jacob Collins,985.414.5801
PRV_000317,Norton-Smith,Home,3.52,2020-08-15,187,fmartinez@howard-taylor.com,GEO_0171,1,Jean Gonzalez,737-739-9970
PRV_000318,Adams and Sons,Center,1.23,2016-07-26,269,ginagross@peterson-mitchell.com,GEO_0009,1,Gabrielle Dean MD,301.277.0015
PRV_000319,Jones-Reese,Center,3.13,2020-01-09,140,jasonbaldwin@morgan.biz,GEO_0182,0,Katherine Gamble,374.959.4991x98913
PRV_000320,"Hall, Tran and Romero",Center,4.18,2017-04-24,83,carrillodavid@jones-cox.com,GEO_0060,1,Cynthia Leon,383-459-9283x80374
PRV_000321,"Fernandez, Sparks and Hawkins",Center,4.08,2019-04-02,173,ericellison@wu.org,GEO_0094,0,Keith Campbell,417-302-6734x519
PRV_000322,"Knight, Nichols and Campbell",School,4.57,2022-03-31,96,tammychambers@robinson.com,GEO_0095,0,Angela Allen,4276608463
PRV_000323,"Brown, Patterson and Gray",Home,1.77,2024-08-24,150,mark19@stewart-warren.biz,GEO_0158,0,Nicholas Torres,8365460118
PRV_000324,Cobb and Sons,Home,3.71,2020-07-21,216,ryan49@kelly-oneill.info,GEO_0142,0,Candice Miller,832.958.0208
PRV_000325,Wheeler Inc,School,3.72,2018-07-13,239,evansjohnathan@jones.com,GEO_0143,1,Sarah Wagner,001-579-803-7416x830
PRV_000326,Kerr Inc,School,2.54,2016-05-27,87,jenniferhenderson@greene.com,GEO_0115,1,Sherri Burnett,552.410.1702x855
PRV_000327,Davis-Peters,Home,4.05,2025-07-13,197,vbenson@evans.info,GEO_0023,0,Joshua Rios,786.889.1471x72889
PRV_000328,Stevens-Rollins,Home,2.57,2021-03-27,201,blakewayne@lee.org,GEO_0068,1,Joshua Rivera,001-916-879-9738x266
PRV_000329,"Sheppard, Frey and Ramos",Center,1.13,2019-07-06,50,thomasmccormick@tyler.info,GEO_0199,0,Joshua Horn,378-358-3101x2461
PRV_000330,Rivera-Harvey,School,4.69,2020-08-04,56,cowanangelica@atkins-david.com,GEO_0044,0,Dr. Marcus Griffin,001-418-976-8590x09409
PRV_000331,"Parker, Martinez and Ballard",Center,4.86,2024-02-01,95,charleswood@maynard.com,GEO_0032,1,Kimberly Haas,+1-345-670-9047x946
PRV_000332,"Howard, Williams and Hendricks",Center,3.77,2021-09-24,104,monicabrady@watson.com,GEO_0158,1,Derek Bryant,+1-509-965-6863x019
PRV_000333,Dalton Ltd,Center,3.2,2020-01-03,284,berrygina@rodriguez.com,GEO_0044,0,Brandon Powell,+1-767-670-6909
PRV_000334,"Castro, Powers and Mckinney",Home,3.02,2018-08-11,11,chandlerjerry@berg.com,GEO_0060,1,Andrew Williams,(850)407-8915
PRV_000335,"Salas, Vaughn and Jarvis",Home,3.81,2023-03-09,175,andersontimothy@oliver-hall.net,GEO_0188,1,Stephanie King,(537)631-7960
PRV_000336,Potter-Lewis,School,3.51,2020-04-04,28,samantha94@hogan-vasquez.com,GEO_0193,0,Nathan Mills,356-576-2129x3183
PRV_000337,"Foster, Garcia and Chavez",Center,2.89,2018-07-17,269,gcastillo@maynard-perez.biz,GEO_0110,0,Matthew Jones,911-768-9123
PRV_000338,Lawrence-Hill,Center,1.47,2019-01-01,132,mmann@herrera-cross.com,GEO_0067,1,Patrick Gardner,889-676-2573
PRV_000339,"Jackson, Elliott and Finley",School,1.18,2023-04-19,119,williamscharles@perkins.info,GEO_0100,1,Kenneth Robinson,(847)358-3042x959
PRV_000340,Hughes Inc,Home,2.32,2020-06-03,165,awhite@hunter-glover.net,GEO_0102,0,Victor Conway,553.314.2095x2894
PRV_000341,"Wong, Morrow and Brown",School,2.31,2019-09-26,13,greyes@griffith.biz,GEO_0103,0,Matthew Wallace,001-461-944-4740
PRV_000342,Gilbert-Hamilton,Center,2.09,2024-03-18,164,samantha09@huff-morris.net,GEO_0015,0,Jennifer Schmitt,(325)920-9492x79909
PRV_000343,Shaw-Moore,Center,1.83,2021-07-21,90,colebrendan@young.com,GEO_0073,1,Karen Nelson,487.416.6741x713
PRV_000344,"Knapp, Carter and Garcia",Home,3.0,2016-06-05,183,barmstrong@johnston.com,GEO_0178,1,Brenda Hawkins,001-431-659-4302x90830
PRV_000345,Price PLC,Center,3.52,2020-10-05,273,james64@wolf-kramer.com,GEO_0095,1,Rhonda Berry,(203)257-7175
PRV_000346,"Jackson, Hernandez and Berger",School,2.92,2018-10-19,187,antoniowiley@johnson.info,GEO_0142,0,Kent Gutierrez,(862)344-6687x2553
PRV_000347,Johnson Inc,Home,1.94,2019-08-17,111,romeroshannon@villarreal.org,GEO_0153,0,Timothy Miller,+1-363-239-8733x340
PRV_000348,Henderson Ltd,Home,1.47,2025-06-12,288,ngibson@hall.net,GEO_0065,0,Hannah Elliott,512-271-3277x75467
PRV_000349,Cole-Crawford,School,2.24,2022-09-11,207,brucesherman@smith.info,GEO_0086,0,Kari Mitchell,5444079991
PRV_000350,Ray-Simmons,Home,2.01,2019-11-11,263,lisa63@cox.com,GEO_0064,0,Julie Harris,511.763.9363x277
PRV_000351,"Kaufman, Hoffman and Sullivan",Center,1.33,2017-11-02,103,freemansandra@harrison.com,GEO_0039,0,Eric Phillips,(472)323-4014x082
PRV_000352,Moody-Charles,School,2.4,2021-07-16,179,michaeljohns@johnson.org,GEO_0140,0,Alexis Hensley,+1-757-975-8442x8125
PRV_000353,"Schmidt, Nixon and Moore",Home,3.38,2019-01-03,67,kelly68@ward.com,GEO_0069,1,Nicholas Smith,647.571.2433x1142
PRV_000354,"Reyes, Suarez and Richardson",School,3.28,2017-08-28,39,randy04@reed.com,GEO_0185,0,Anthony Savage,867-958-4252
PRV_000355,May LLC,Home,1.56,2019-11-26,34,perezelizabeth@miller.com,GEO_0187,1,Kim Martinez,+1-567-697-0941x943
PRV_000356,"Rasmussen, Lee and Santos",Center,1.48,2024-10-03,109,thomas20@west.com,GEO_0058,0,Jason Stewart,(865)688-1680
PRV_000357,Lowe Ltd,School,4.32,2016-03-22,186,hbenton@cortez-martinez.com,GEO_0094,0,Erin Meyers,528.704.1201
PRV_000358,Liu-Weaver,Home,3.81,2020-05-07,293,buckleyjennifer@avery-randolph.net,GEO_0115,0,Sharon Bailey,357-801-1314
PRV_000359,Osborn-Lawrence,Home,4.22,2016-08-12,105,glennjackson@mcintosh-evans.org,GEO_0131,1,Cynthia Grant,(403)532-5619
PRV_000360,Brown PLC,Center,3.01,2022-12-29,233,pchristensen@dixon.com,GEO_0180,0,Rita Garcia,001-269-614-5039x574
PRV_000361,"Walker, Gould and Baker",School,4.96,2024-08-23,190,susanreid@chavez-mcpherson.com,GEO_0136,1,Leslie Williams,001-463-428-8462x1841
PRV_000362,Garner-Marquez,Center,4.88,2020-04-05,210,edwin97@rhodes.com,GEO_0068,1,Larry Miller,+1-529-527-6547x7276
PRV_000363,Carpenter-Proctor,Center,1.11,2021-02-18,126,kharper@franco-green.com,GEO_0117,0,Jose Monroe,(752)858-7628x3350
PRV_000364,Turner LLC,Center,2.01,2019-10-17,267,hjohnson@hernandez.info,GEO_0198,0,John Stafford,+1-411-507-0793x4107
PRV_000365,"Petersen, Palmer and Burns",School,1.57,2023-10-31,288,bperez@anthony.com,GEO_0191,1,Luke Hampton,590-586-9715x1250
