child_id,family_id,child_name,first_name,last_name,gender,dob,race,ethnicity,birth_weight,special_needs_flag,guardian_email,enrollment_status,zip_code
CH_000189,FAM_002625,Kevin Liu,Kevin,Liu,Other,2020-09-21,RaceB,White,4.04,1,lmoreno@example.com,Waitlisted,12522
CH_000190,FAM_000934,Christopher Gordon,Christopher,Gordon,M,2018-07-21,RaceC,Asian,3.38,1,kellymercer@example.net,Active,99118
CH_000191,FAM_001645,Daniel Reyes,Daniel,Reyes,M,2017-05-24,RaceA,Non-Hispanic,4.29,0,wilsonevan@example.org,Waitlisted,93409
CH_000192,FAM_002986,Jennifer Rosales,Jennifer,Rosales,F,2020-07-07,RaceC,Asian,4.86,0,rhondagarcia@example.org,Waitlisted,29931
CH_000193,FAM_000930,Ryan Harris,Ryan,Harris,M,2024-04-28,RaceA,White,2.51,0,iphillips@example.net,Inactive,17677
CH_000194,FAM_002827,Sean Warner,Sean,Warner,Other,2016-12-17,RaceC,Black,4.82,0,gonzalezmary@example.net,Waitlisted,60415
CH_000195,FAM_000323,William Ortega,William,Ortega,Other,2018-02-02,RaceB,Non-Hispanic,4.66,0,josephisaac@example.org,Active,88334
CH_000196,FAM_001412,Michael Reynolds,Michael,Reynolds,Other,2025-10-22,RaceB,White,2.36,1,spencer95@example.org,Active,25667
CH_000197,FAM_002362,Charles Robinson,Charles,Robinson,M,2024-07-02,RaceC,White,4.23,1,danielcummings@example.com,Waitlisted,52465
CH_000198,FAM_000742,Aaron Johnson,Aaron,Johnson,Other,2019-10-11,RaceA,Hispanic,4.7,1,jacksonpamela@example.com,Inactive,81085
CH_000199,FAM_000594,Katherine Brown,Katherine,Brown,F,2020-01-04,RaceB,Non-Hispanic,3.38,1,summersdiane@example.com,Inactive,28767
CH_000200,FAM_002896,Tracy Adkins,Tracy,Adkins,M,2025-07-30,RaceB,Hispanic,3.9,1,dlee@example.com,Inactive,87288
CH_000201,FAM_002433,Susan Hale MD,Susan,MD,M,2015-03-22,RaceC,Non-Hispanic,2.46,0,camerontaylor@example.org,Waitlisted,54353
CH_000202,FAM_000466,Emily Collins,Emily,Collins,F,2016-08-10,RaceA,White,3.62,1,jenniferlarson@example.org,Waitlisted,59300
CH_000203,FAM_002709,Lori Abbott,Lori,Abbott,M,2015-09-26,RaceB,Hispanic,4.64,1,jessicadurham@example.com,Active,51168
CH_000204,FAM_002638,James Reid,James,Reid,M,2022-06-06,RaceA,Black,4.39,0,melissa78@example.org,Inactive,73634
CH_000205,FAM_000687,Andrew Howard,Andrew,Howard,Other,2015-03-15,RaceC,Non-Hispanic,3.06,0,jjackson@example.net,Waitlisted,69636
CH_000206,FAM_001977,Charles Cook,Charles,Cook,M,2019-05-30,RaceC,Black,2.48,1,uhester@example.org,Inactive,69636
CH_000207,FAM_000237,Jenna Wood,Jenna,Wood,Other,2015-01-16,RaceC,Asian,3.97,1,shannon07@example.net,Inactive,21742
CH_000208,FAM_001571,Curtis Hill,Curtis,Hill,F,2020-03-29,RaceC,Hispanic,4.26,1,bobgutierrez@example.net,Waitlisted,69514
CH_000209,FAM_001351,Mrs. Jill Johns MD,Mrs.,MD,F,2016-02-01,RaceA,Non-Hispanic,2.98,0,eallen@example.net,Inactive,19319
CH_000210,FAM_002451,Danny Gates,Danny,Gates,F,2022-05-31,RaceB,Asian,2.35,0,chase60@example.net,Active,15031
CH_000211,FAM_000914,Ashley Flores,Ashley,Flores,Other,2022-11-18,RaceA,Non-Hispanic,3.35,1,starkmonica@example.org,Waitlisted,97333
CH_000212,FAM_001148,Corey Norton,Corey,Norton,F,2015-07-25,RaceB,Hispanic,2.74,1,julie19@example.net,Active,88334
CH_000213,FAM_000264,Briana Thomas,Briana,Thomas,Other,2025-02-19,RaceC,Asian,4.92,1,hubbardlauren@example.org,Active,61975
CH_000214,FAM_000179,Kyle Brown MD,Kyle,MD,F,2025-07-15,RaceA,Asian,2.45,0,jennifer03@example.com,Waitlisted,11197
CH_000215,FAM_001083,Tina Gilbert,Tina,Gilbert,F,2014-12-25,RaceA,Black,2.24,1,barbaragreen@example.org,Active,73760
CH_000216,FAM_000205,Stephanie Brooks,Stephanie,Brooks,Other,2016-02-29,RaceC,White,4.55,1,victoria37@example.org,Inactive,84541
CH_000217,FAM_001545,Kelly Moore,Kelly,Moore,Other,2023-09-05,RaceB,Hispanic,4.08,1,victoria84@example.org,Active,43714
CH_000218,FAM_002809,Melissa Lopez,Melissa,Lopez,M,2017-03-20,RaceB,Non-Hispanic,4.83,0,ihenry@example.org,Active,56762
CH_000219,FAM_000595,Scott Johnson,Scott,Johnson,F,2022-09-23,RaceA,Hispanic,2.19,0,emily04@example.net,Inactive,17251
CH_000220,FAM_002372,Sean Davis,Sean,Davis,M,2024-01-15,RaceC,Asian,3.34,1,williamsjessica@example.net,Waitlisted,12750
CH_000221,FAM_000386,Thomas Summers,Thomas,Summers,F,2025-07-15,RaceC,Asian,3.91,0,njones@example.org,Active,18531
CH_000222,FAM_000336,Steven Parker,Steven,Parker,M,2020-08-25,RaceC,Black,3.0,1,sclark@example.com,Inactive,36256
CH_000223,FAM_002226,William Velez,William,Velez,Other,2015-09-16,RaceC,Non-Hispanic,3.17,0,thomas36@example.org,Waitlisted,08733
CH_000224,FAM_001851,Heather Cohen,Heather,Cohen,M,2023-12-21,RaceB,Asian,3.38,0,estewart@example.net,Inactive,57841
CH_000225,FAM_000698,Kayla Bauer,Kayla,Bauer,F,2023-04-18,RaceA,Non-Hispanic,2.88,0,katherinewagner@example.org,Active,18536
CH_000226,FAM_000526,Andrea Martinez,Andrea,Martinez,Other,2025-04-03,RaceC,Hispanic,2.74,1,hawkinsanthony@example.com,Active,10885
CH_000227,FAM_002104,John Oconnell,John,Oconnell,Other,2022-08-22,RaceB,Non-Hispanic,2.34,0,jimmy64@example.com,Waitlisted,19643
CH_000228,FAM_000643,Kirsten Castillo,Kirsten,Castillo,F,2024-01-01,RaceC,Hispanic,4.67,1,rossbrittany@example.com,Inactive,78783
CH_000229,FAM_001151,Julie Mitchell,Julie,Mitchell,M,2017-10-20,RaceC,Non-Hispanic,3.36,0,christopherfrazier@example.net,Inactive,70494
CH_000230,FAM_001966,Susan Soto,Susan,Soto,M,2017-04-05,RaceC,Asian,2.91,0,michael21@example.net,Inactive,76881
CH_000231,FAM_000509,Steven Davis,Steven,Davis,F,2025-02-25,RaceA,Hispanic,2.89,1,campbellashley@example.net,Inactive,41063
CH_000232,FAM_002125,Kristen Wood,Kristen,Wood,M,2023-01-16,RaceC,Non-Hispanic,4.07,1,olopez@example.org,Active,81507
CH_000233,FAM_000789,Joanna Peck,Joanna,Peck,F,2016-05-01,RaceC,Hispanic,4.37,1,scottcole@example.net,Waitlisted,55528
CH_000234,FAM_000084,Pamela Reyes,Pamela,Reyes,Other,2017-09-04,RaceC,Hispanic,4.37,1,rebecca28@example.org,Inactive,05521
CH_000235,FAM_000359,Eric Holland,Eric,Holland,M,2015-02-07,RaceC,Hispanic,3.69,1,garrett88@example.com,Inactive,70494
CH_000236,FAM_002198,Abigail Mccoy,Abigail,Mccoy,M,2018-11-06,RaceC,Hispanic,2.13,1,melissagarza@example.org,Waitlisted,67149
CH_000237,FAM_000468,Patrick Cooley,Patrick,Cooley,F,2015-09-14,RaceA,Non-Hispanic,4.13,0,jenniferrobinson@example.net,Waitlisted,60415
CH_000238,FAM_001829,Tonya Shaw,Tonya,Shaw,M,2017-10-26,RaceB,Hispanic,4.85,0,barbarafranklin@example.net,Waitlisted,85176
CH_000239,FAM_002853,Duane Cobb DDS,Duane,DDS,Other,2025-07-09,RaceC,Asian,4.1,1,jeffreywolf@example.org,Waitlisted,88334
CH_000240,FAM_002390,Morgan Gardner,Morgan,Gardner,F,2018-11-14,RaceA,Black,3.46,0,dianagraham@example.net,Waitlisted,44641
CH_000241,FAM_001641,David Smith,David,Smith,F,2018-05-28,RaceA,Asian,3.47,1,walkermonica@example.net,Inactive,02991
CH_000242,FAM_002671,Kelly Reyes,Kelly,Reyes,Other,2019-06-19,RaceA,Asian,4.69,0,cgray@example.com,Waitlisted,32212
CH_000243,FAM_000219,Laurie Hall,Laurie,Hall,Other,2024-02-26,RaceA,Non-Hispanic,4.22,1,joshua28@example.net,Active,85692
CH_000244,FAM_001968,Pamela Turner,Pamela,Turner,Other,2014-12-25,RaceC,Hispanic,3.55,1,qramirez@example.org,Waitlisted,29931
CH_000245,FAM_001371,Emily Faulkner,Emily,Faulkner,F,2022-05-06,RaceA,Asian,2.71,1,mcdonaldbrandon@example.org,Inactive,38263
CH_000246,FAM_002774,Ms. Christina Horton MD,Ms.,MD,M,2022-05-28,RaceB,Non-Hispanic,4.43,0,elliottandrea@example.net,Inactive,61014
CH_000247,FAM_001836,Angela Peterson,Angela,Peterson,M,2023-05-06,RaceC,Black,4.93,1,kball@example.com,Inactive,16842
CH_000248,FAM_002154,Charles Davis,Charles,Davis,M,2021-01-15,RaceB,Black,4.95,0,ybeltran@example.net,Active,81155
CH_000249,FAM_002511,Jill Jackson,Jill,Jackson,F,2023-06-25,RaceC,White,3.73,0,richard73@example.com,Active,95821
CH_000250,FAM_002987,Mark Stewart,Mark,Stewart,M,2023-02-06,RaceA,Hispanic,2.41,0,heathermiddleton@example.com,Active,48250
CH_000251,FAM_002979,Allison Berry,Allison,Berry,M,2019-11-12,RaceC,Asian,4.02,1,michaelwilson@example.org,Waitlisted,88379
CH_000252,FAM_002133,Rhonda Thomas,Rhonda,Thomas,Other,2015-12-17,RaceA,Asian,4.19,0,joseph30@example.net,Waitlisted,90339
CH_000253,FAM_002688,Spencer Diaz,Spencer,Diaz,M,2025-09-01,RaceA,White,4.93,0,charlesross@example.org,Waitlisted,12888
CH_000254,FAM_001033,Bianca Bentley,Bianca,Bentley,M,2015-12-11,RaceA,Non-Hispanic,2.03,1,andrew74@example.net,Waitlisted,41063
CH_000255,FAM_002362,Stephanie Stout,Stephanie,Stout,M,2017-04-04,RaceA,Non-Hispanic,2.64,0,ramirezcharles@example.org,Waitlisted,06759
CH_000256,FAM_001955,Stacey Adams,Stacey,Adams,F,2018-06-01,RaceA,Black,2.91,1,bridget45@example.com,Waitlisted,59631
CH_000257,FAM_001167,Patricia Lee,Patricia,Lee,Other,2014-11-27,RaceA,Black,4.69,0,david51@example.org,Waitlisted,59342
CH_000258,FAM_002383,Priscilla Morgan,Priscilla,Morgan,Other,2019-07-29,RaceB,Hispanic,3.44,0,jeffrey79@example.com,Inactive,13488
CH_000259,FAM_002517,Kelli Brown,Kelli,Brown,F,2022-09-27,RaceB,Non-Hispanic,4.92,0,samuel32@example.org,Active,47926
CH_000260,FAM_001839,Daniel Blair,Daniel,Blair,F,2022-04-30,RaceB,Black,4.34,0,bonilladavid@example.org,Inactive,19814
CH_000261,FAM_002558,Olivia Wong,Olivia,Wong,F,2024-03-13,RaceB,Hispanic,4.12,0,james75@example.com,Waitlisted,11494
CH_000262,FAM_002459,Robin Hernandez,Robin,Hernandez,M,2021-05-04,RaceA,Asian,4.37,0,birdmichael@example.net,Waitlisted,32032
CH_000263,FAM_000233,Holly Montgomery,Holly,Montgomery,F,2022-04-16,RaceB,White,2.05,1,mbryan@example.org,Active,31172
CH_000264,FAM_001294,Mariah Nelson,Mariah,Nelson,M,2022-09-12,RaceA,Black,4.43,1,jacqueline87@example.com,Inactive,32032
CH_000265,FAM_000661,Ronnie Hamilton,Ronnie,Hamilton,F,2021-07-21,RaceC,Black,3.85,0,jeff70@example.com,Waitlisted,84844
CH_000266,FAM_000553,Eduardo Norton,Eduardo,Norton,F,2025-04-16,RaceC,White,2.58,0,jonessteven@example.org,Waitlisted,71249
CH_000267,FAM_000437,Nicole Shaffer,Nicole,Shaffer,M,2018-07-24,RaceA,Black,4.33,1,elewis@example.net,Inactive,43714
CH_000268,FAM_002009,Teresa James,Teresa,James,M,2017-12-18,RaceC,White,2.69,0,robert75@example.com,Waitlisted,20098
CH_000269,FAM_000509,Grace Brown,Grace,Brown,M,2024-09-13,RaceB,White,4.83,1,mariamays@example.net,Active,38102
CH_000270,FAM_000453,Steven Hill,Steven,Hill,F,2020-10-18,RaceB,White,4.81,0,samuelcox@example.net,Inactive,15074
CH_000271,FAM_001144,Catherine Vargas,Catherine,Vargas,M,2019-03-01,RaceA,Black,2.57,0,carriegibson@example.net,Active,69514
CH_000272,FAM_002238,Joshua Anderson,Joshua,Anderson,M,2015-07-13,RaceB,Non-Hispanic,3.11,0,randall19@example.net,Inactive,31648
CH_000273,FAM_001677,Angela Hamilton,Angela,Hamilton,Other,2021-10-24,RaceA,Asian,2.62,1,christophermays@example.org,Waitlisted,67787
CH_000274,FAM_001376,Dana Lawson,Dana,Lawson,M,2024-02-28,RaceC,Black,4.48,1,vmccoy@example.org,Inactive,67044
CH_000275,FAM_001711,Robert Aguirre,Robert,Aguirre,F,2017-02-04,RaceB,White,2.75,1,benjamindaniel@example.org,Waitlisted,12750
CH_000276,FAM_001458,Christine Woodard,Christine,Woodard,F,2023-08-03,RaceC,Black,4.21,0,jeffreyrichardson@example.org,Active,13488
CH_000277,FAM_002117,John Smith,John,Smith,M,2018-05-08,RaceA,Asian,2.33,1,aflores@example.net,Active,11494
CH_000278,FAM_000389,Ebony Meyer,Ebony,Meyer,M,2015-09-08,RaceB,Hispanic,4.8,0,wbrown@example.net,Waitlisted,67149
CH_000279,FAM_002265,Jon Palmer,Jon,Palmer,M,2019-03-23,RaceA,Hispanic,3.71,0,ewatts@example.org,Active,13488
CH_000280,FAM_002539,Joy Sampson,Joy,Sampson,F,2016-03-24,RaceA,Non-Hispanic,4.39,1,breannamorrison@example.org,Inactive,51875
CH_000281,FAM_002190,Bobby Contreras,Bobby,Contreras,F,2020-11-24,RaceB,Asian,2.09,0,ana12@example.com,Active,15031
CH_000282,FAM_002716,Andre Fritz,Andre,Fritz,F,2016-03-17,RaceA,Hispanic,4.32,0,katrinapalmer@example.com,Waitlisted,57867
CH_000283,FAM_000418,Dr. Kent Castro,Dr.,Castro,F,2023-01-29,RaceB,Black,3.65,0,gonzalezanthony@example.net,Waitlisted,87481
CH_000284,FAM_000039,Gina Robinson,Gina,Robinson,F,2017-04-14,RaceC,Black,3.54,1,schroederjohn@example.com,Inactive,75299
CH_000285,FAM_001773,Ann Gonzalez,Ann,Gonzalez,M,2019-05-19,RaceC,Asian,4.57,0,ahaynes@example.net,Active,40984
CH_000286,FAM_000316,Angela Williams,Angela,Williams,M,2020-04-12,RaceB,White,4.73,0,bryan84@example.com,Active,15074
CH_000287,FAM_002018,Brenda Hunt,Brenda,Hunt,M,2023-12-16,RaceA,White,3.64,0,anita48@example.net,Waitlisted,12750
CH_000288,FAM_000866,Larry Graves,Larry,Graves,M,2019-02-08,RaceA,Black,4.31,0,hliu@example.net,Active,84541
CH_000289,FAM_002589,Charles Smith,Charles,Smith,F,2023-06-15,RaceA,Black,3.62,0,joneswilliam@example.org,Active,59631
CH_000290,FAM_002805,Katherine Ward,Katherine,Ward,M,2015-05-15,RaceB,Non-Hispanic,4.11,0,fadams@example.com,Active,95362
CH_000291,FAM_002895,Marcus Lee Jr.,Marcus,Jr.,F,2017-07-17,RaceC,Black,3.7,1,judith66@example.com,Inactive,51116
CH_000292,FAM_001284,Richard Leonard,Richard,Leonard,F,2023-02-19,RaceB,Black,4.97,0,ofuller@example.org,Active,84844
CH_000293,FAM_001665,Richard Munoz,Richard,Munoz,F,2024-04-18,RaceA,Non-Hispanic,3.39,0,smithabigail@example.net,Active,82386
CH_000294,FAM_000997,Amber Snyder,Amber,Snyder,Other,2019-03-09,RaceC,Non-Hispanic,2.41,0,chadgomez@example.com,Inactive,50553
CH_000295,FAM_000388,Tyler Sanchez,Tyler,Sanchez,M,2024-09-14,RaceB,White,2.53,0,richard93@example.net,Waitlisted,94682
CH_000296,FAM_001671,Terri Haas,Terri,Haas,F,2017-05-26,RaceB,Black,3.75,1,kevin70@example.net,Waitlisted,02655
CH_000297,FAM_000820,Danielle Thompson,Danielle,Thompson,M,2016-05-11,RaceA,White,4.62,1,mitchellsara@example.org,Inactive,32032
CH_000298,FAM_000386,Tammy Flores,Tammy,Flores,F,2019-03-24,RaceA,Hispanic,3.44,1,lisa54@example.net,Waitlisted,87261
CH_000299,FAM_000689,Andrew Roth,Andrew,Roth,F,2019-01-27,RaceC,Hispanic,2.12,1,lauraestrada@example.net,Inactive,31634
CH_000300,FAM_002443,Steve Cervantes,Steve,Cervantes,F,2015-05-16,RaceB,Black,3.77,0,millermatthew@example.com,Inactive,80532
CH_000301,FAM_001889,Christine Bailey,Christine,Bailey,F,2021-07-28,RaceC,Hispanic,4.72,1,elizabeth75@example.com,Active,32032
CH_000302,FAM_001502,Patricia Fox,Patricia,Fox,F,2021-06-06,RaceA,Hispanic,2.71,0,tfernandez@example.com,Inactive,89417
CH_000303,FAM_001444,Jeffrey Morgan,Jeffrey,Morgan,M,2024-08-02,RaceA,White,4.4,0,ehernandez@example.net,Inactive,50553
CH_000304,FAM_001838,Lindsay Lopez,Lindsay,Lopez,F,2019-09-02,RaceC,Asian,3.99,0,annette06@example.com,Active,95821
CH_000305,FAM_000730,Antonio Thompson,Antonio,Thompson,F,2024-07-12,RaceB,Black,4.53,0,gracestokes@example.com,Active,33269
CH_000306,FAM_001698,Mr. Donald Pacheco,Mr.,Pacheco,M,2018-04-16,RaceA,Asian,3.19,1,guynorton@example.com,Waitlisted,18641
CH_000307,FAM_000424,Willie Poole,Willie,Poole,M,2024-07-22,RaceA,Hispanic,4.62,0,scott84@example.net,Active,10885
CH_000308,FAM_001715,Troy Gonzales,Troy,Gonzales,Other,2020-03-15,RaceB,Asian,2.28,1,wjohnson@example.com,Waitlisted,28767
CH_000309,FAM_002445,Nancy Mueller,Nancy,Mueller,M,2017-10-11,RaceC,Non-Hispanic,2.12,0,sotoashley@example.org,Inactive,94818
CH_000310,FAM_001250,Cory Anderson,Cory,Anderson,F,2016-03-02,RaceA,Non-Hispanic,2.54,1,ballardalyssa@example.net,Active,91313
CH_000311,FAM_002494,Tracy Patton,Tracy,Patton,Other,2020-04-10,RaceB,Hispanic,2.83,1,brendacontreras@example.net,Active,20210
CH_000312,FAM_001682,Teresa Harris,Teresa,Harris,F,2020-10-28,RaceB,Hispanic,3.29,0,jacob78@example.com,Waitlisted,59394
CH_000313,FAM_000893,Lauren Brown,Lauren,Brown,Other,2016-02-24,RaceA,Hispanic,3.38,0,jasonaguirre@example.com,Inactive,05521
CH_000314,FAM_001999,Mark Willis,Mark,Willis,M,2023-08-01,RaceB,Non-Hispanic,3.24,1,ginamorgan@example.org,Waitlisted,49873
CH_000315,FAM_002297,Maria Myers,Maria,Myers,M,2015-10-19,RaceC,Black,2.59,1,molly61@example.net,Active,69514
CH_000316,FAM_002078,Keith Wiggins,Keith,Wiggins,F,2025-10-14,RaceC,Hispanic,2.12,0,brownnancy@example.com,Active,46745
CH_000317,FAM_000291,Justin Zamora,Justin,Zamora,Other,2017-01-15,RaceB,Asian,2.67,0,gwallace@example.org,Inactive,69677
CH_000318,FAM_000364,Jessica Koch,Jessica,Koch,F,2024-07-13,RaceA,Non-Hispanic,2.19,0,frank03@example.com,Inactive,16842
CH_000319,FAM_002351,Sarah Long,Sarah,Long,M,2025-07-16,RaceC,Non-Hispanic,3.16,1,kenneth18@example.org,Inactive,37744
CH_000320,FAM_000866,Mason Chavez,Mason,Chavez,M,2021-03-31,RaceC,Asian,2.2,1,bwright@example.com,Active,37847
CH_000321,FAM_002153,Amber Mendoza,Amber,Mendoza,M,2022-02-22,RaceC,White,3.71,0,mchan@example.com,Inactive,11494
CH_000322,FAM_002826,Kevin Jones,Kevin,Jones,F,2022-01-23,RaceB,Non-Hispanic,2.77,0,xclark@example.org,Waitlisted,10885
CH_000323,FAM_002911,Sarah Greer,Sarah,Greer,Other,2017-04-10,RaceA,Non-Hispanic,3.18,0,breynolds@example.net,Inactive,73760
CH_000324,FAM_002417,Allen Martinez,Allen,Martinez,Other,2023-11-04,RaceB,Non-Hispanic,2.12,1,panderson@example.net,Inactive,84844
CH_000325,FAM_002656,Shannon Gonzales,Shannon,Gonzales,F,2018-02-01,RaceA,Non-Hispanic,3.95,1,jacqueline50@example.net,Active,75299
CH_000326,FAM_002379,Dylan Perez,Dylan,Perez,Other,2023-03-01,RaceC,White,4.1,0,slarsen@example.com,Inactive,71249
CH_000327,FAM_002398,Trevor Lucas,Trevor,Lucas,F,2019-05-08,RaceB,Hispanic,4.85,1,mblair@example.net,Waitlisted,67149
CH_000328,FAM_000220,Brian Stokes,Brian,Stokes,M,2015-06-17,RaceC,Asian,4.25,1,jamespierce@example.org,Waitlisted,49156
CH_000329,FAM_001606,Timothy Brooks,Timothy,Brooks,F,2015-10-11,RaceA,Non-Hispanic,4.54,1,theresa51@example.net,Inactive,95821
CH_000330,FAM_002173,Sarah Cabrera,Sarah,Cabrera,Other,2022-01-03,RaceC,Non-Hispanic,4.46,1,ccox@example.com,Waitlisted,39973
CH_000331,FAM_000683,Richard Miller,Richard,Miller,M,2020-01-09,RaceB,Hispanic,2.82,0,rkennedy@example.org,Inactive,67149
CH_000332,FAM_002858,Ashley Norris,Ashley,Norris,F,2016-04-07,RaceA,Black,2.82,1,jfrazier@example.org,Active,71249
CH_000333,FAM_000194,Duane Little,Duane,Little,F,2022-08-20,RaceC,Hispanic,2.19,0,travissnyder@example.org,Active,94818
CH_000334,FAM_000467,Laura Graves,Laura,Graves,M,2023-05-29,RaceA,Black,3.64,0,patricia62@example.net,Waitlisted,18641
CH_000335,FAM_000849,Gregory Turner,Gregory,Turner,M,2025-03-13,RaceC,Black,2.25,0,ashley63@example.com,Waitlisted,21742
CH_000336,FAM_002634,Brandon Warren,Brandon,Warren,M,2015-03-22,RaceB,White,2.32,0,anabrown@example.com,Waitlisted,67149
CH_000337,FAM_000054,Tina Brown,Tina,Brown,M,2021-07-17,RaceB,Black,2.79,0,stevenross@example.org,Inactive,02991
CH_000338,FAM_002047,Jasmine Thomas,Jasmine,Thomas,Other,2021-10-17,RaceC,Asian,2.5,0,nicholehayes@example.org,Inactive,58723
CH_000339,FAM_000315,Dr. Colleen Bennett,Dr.,Bennett,Other,2023-08-05,RaceC,Asian,4.33,1,richard99@example.net,Waitlisted,68122
CH_000340,FAM_001745,David Knight,David,Knight,M,2015-08-09,RaceC,Black,2.53,0,jacobschmitt@example.net,Active,04195
CH_000341,FAM_002023,April West,April,West,F,2017-07-16,RaceC,White,3.0,1,david87@example.com,Active,20809
CH_000342,FAM_001426,Brianna Morris,Brianna,Morris,F,2019-09-03,RaceB,Black,3.38,0,ashley00@example.org,Inactive,24128
CH_000343,FAM_000773,Edward Benson,Edward,Benson,Other,2017-10-30,RaceB,Hispanic,2.04,0,martinholt@example.org,Active,68052
CH_000344,FAM_002799,Michelle Anderson,Michelle,Anderson,Other,2019-05-23,RaceC,Black,2.31,0,yburke@example.org,Waitlisted,46352
CH_000345,FAM_002850,Angela Leonard,Angela,Leonard,M,2017-09-11,RaceC,Hispanic,3.51,1,longshelby@example.com,Active,56762
CH_000346,FAM_000704,Whitney Williams,Whitney,Williams,M,2024-02-28,RaceC,Hispanic,2.14,0,irodriguez@example.net,Active,68052
CH_000347,FAM_000471,Michelle Thomas,Michelle,Thomas,M,2015-08-23,RaceA,White,3.48,0,banksdavid@example.net,Inactive,75267
CH_000348,FAM_001594,Adam Freeman,Adam,Freeman,F,2018-12-19,RaceB,White,3.01,0,kirkshepherd@example.net,Inactive,66300
CH_000349,FAM_000909,Lisa Morris,Lisa,Morris,M,2023-11-16,RaceB,White,2.9,1,powellgrace@example.net,Waitlisted,82386
CH_000350,FAM_002831,Bailey Kelley,Bailey,Kelley,Other,2021-08-25,RaceC,Asian,4.56,0,vwolf@example.net,Inactive,91313
CH_000351,FAM_000797,Michael Rivera,Michael,Rivera,M,2016-06-27,RaceA,Hispanic,2.05,0,sandrawagner@example.org,Active,31172
CH_000352,FAM_001727,Olivia Wood DDS,Olivia,DDS,Other,2022-04-12,RaceB,Hispanic,2.48,0,abell@example.org,Inactive,37433
CH_000353,FAM_000494,Laura Li,Laura,Li,M,2022-09-10,RaceA,Hispanic,4.2,1,zprice@example.org,Inactive,58723
CH_000354,FAM_000992,Paul Mitchell,Paul,Mitchell,M,2024-09-22,RaceB,Asian,4.78,0,charris@example.org,Waitlisted,58723
CH_000355,FAM_000315,Brian Soto,Brian,Soto,Other,2022-12-10,RaceC,Black,4.77,1,vmoreno@example.org,Waitlisted,85176
CH_000356,FAM_001926,Bethany Rose,Bethany,Rose,F,2015-10-10,RaceB,White,2.54,0,cmorgan@example.net,Inactive,11183
CH_000357,FAM_002515,Ian Mann,Ian,Mann,F,2015-03-27,RaceB,Black,4.07,0,walkerrussell@example.org,Active,46745
CH_000358,FAM_002159,Carol Hawkins,Carol,Hawkins,Other,2016-10-14,RaceA,Non-Hispanic,4.49,0,carrieobrien@example.net,Waitlisted,93409
CH_000359,FAM_001350,Jerry Petersen,Jerry,Petersen,F,2022-01-12,RaceA,Non-Hispanic,2.47,1,hawkinswilliam@example.org,Waitlisted,64237
CH_000360,FAM_001097,Margaret Fisher,Margaret,Fisher,Other,2025-05-05,RaceC,White,4.06,1,vrollins@example.net,Inactive,64237
CH_000361,FAM_002370,William Hicks,William,Hicks,Other,2015-02-16,RaceC,Hispanic,4.53,0,rlin@example.org,Active,47926
CH_000362,FAM_000151,Mathew Poole,Mathew,Poole,Other,2022-01-29,RaceC,Non-Hispanic,2.5,1,sarahjennings@example.com,Waitlisted,09140
CH_000363,FAM_000186,Bridget Nguyen,Bridget,Nguyen,F,2023-12-06,RaceA,Black,4.34,1,walkerbenjamin@example.org,Inactive,61975
CH_000364,FAM_001272,Melissa Landry,Melissa,Landry,M,2020-04-26,RaceB,Hispanic,4.19,0,nmorrow@example.org,Inactive,19814
CH_000365,FAM_002824,Tammy Ortiz,Tammy,Ortiz,F,2020-03-06,RaceC,Asian,4.8,0,richardsana@example.com,Active,46745
CH_000366,FAM_002467,Joseph Peters,Joseph,Peters,F,2024-01-12,RaceA,Asian,4.0,0,quinnemily@example.org,Active,68052
