employee_id,emp_name,emp_role,department,hire_date,contact_email,supervisor_name,Job_Search_Service_Used,Renewal_Flag,Industry
EMP_000920,Christian Fernandez Jr.,Trainer,Education,2016-02-29,cgreen@example.net,Joanna Turner,Workforce Center,0,Technology
EMP_000921,Cody Jones,Manager,Education,2023-04-28,katrinamaddox@example.net,Taylor Phillips,Workforce Center,0,Education
EMP_000922,Christopher Wright,Mentor,Finance,2020-10-23,tasha35@example.net,Anthony Williams,None,0,Healthcare
EMP_000923,Kenneth Aguirre,Mentor,Finance,2022-05-28,wintersjeffrey@example.org,Fred Hubbard,Workforce Center,1,Healthcare
EMP_000924,Shelly Mercer,Administrator,Operations,2018-01-12,daniellebutler@example.org,Jennifer Thomas,Workforce Center,1,Healthcare
EMP_000925,Julie Sanchez,Mentor,Operations,2017-08-12,rebecca61@example.org,Reginald Golden,Online Portal,1,Technology
EMP_000926,Richard Brown,Mentor,Finance,2016-09-06,jennifer77@example.net,Crystal Young,Online Portal,1,Education
EMP_000927,Stacey Cook,Trainer,Education,2024-07-22,fletcherdebbie@example.org,Roberta Riley,Online Portal,0,Education
EMP_000928,Casey Marks,Administrator,Education,2023-07-20,jjohnson@example.com,Jeremiah Rodriguez,None,1,Technology
EMP_000929,Brian Hunt,Trainer,Education,2025-01-26,heather91@example.net,Kimberly Hudson,Workforce Center,1,Education
EMP_000930,Nicholas Rivera,Trainer,Health,2021-08-05,raylisa@example.org,Carlos Preston,Workforce Center,1,Education
EMP_000931,Michael Kennedy,Administrator,Operations,2024-06-10,shannon22@example.org,Cody Knapp,None,0,Retail
EMP_000932,Philip Stokes,Trainer,Operations,2017-11-10,ajames@example.org,Mr. Mark Roberts,None,1,Education
EMP_000933,Joseph Copeland,Manager,Education,2016-07-21,weberstephen@example.net,Katherine Le,Workforce Center,1,Healthcare
EMP_000934,Katie Coleman,Trainer,Finance,2025-01-05,mariavaldez@example.net,Tiffany Austin,Workforce Center,0,Education
EMP_000935,Jennifer Ward,Manager,Operations,2020-02-07,dawn47@example.org,Benjamin Jones,Online Portal,1,Healthcare
EMP_000936,Heidi Hernandez,Trainer,Education,2019-11-29,daniel40@example.org,Barbara Reynolds,None,0,Retail
EMP_000937,Toni Phillips,Manager,Finance,2020-05-06,joshua63@example.com,Caleb Mitchell,Workforce Center,0,Healthcare
EMP_000938,Charles Avila,Administrator,Finance,2020-06-16,ashleywhitehead@example.com,Sarah Lee,Online Portal,1,Education
EMP_000939,Kevin Hopkins,Administrator,Health,2016-08-10,eperry@example.com,Jodi Lindsey,None,1,Retail
EMP_000940,Madison Solis,Case Worker,Finance,2022-09-01,danielsolis@example.org,Julie Nelson,Online Portal,1,Technology
EMP_000941,John Roberts,Manager,Education,2025-10-01,margaret93@example.com,Beth Lewis,Workforce Center,0,Retail
EMP_000942,Bradley Day,Mentor,Operations,2025-03-05,kaylapaul@example.com,David Hobbs,Workforce Center,1,Healthcare
EMP_000943,Brian Martin,Trainer,Finance,2019-07-27,sara79@example.com,Sheila Miranda,None,0,Education
EMP_000944,Eric Brown,Trainer,Finance,2024-06-18,rodriguezdavid@example.org,Chad Doyle DDS,Workforce Center,1,Technology
EMP_000945,David Taylor,Case Worker,Finance,2023-12-24,hernandezdavid@example.com,Janet Rosario,Workforce Center,1,Retail
EMP_000946,Danielle Brown,Mentor,Health,2016-10-13,jonathan59@example.org,Michael Savage,None,0,Retail
EMP_000947,Joshua Jackson,Trainer,Health,2021-06-27,cduncan@example.org,Mrs. Amanda Quinn MD,Workforce Center,1,Education
EMP_000948,Calvin Burgess,Mentor,Operations,2018-01-02,kellypadilla@example.com,Ryan Smith,None,1,Technology
EMP_000949,William Soto MD,Mentor,Health,2021-08-24,kylie67@example.net,Claire Thomas,None,1,Retail
EMP_000950,Joseph Phillips,Manager,Health,2022-01-18,ymcdonald@example.com,Cameron Gardner,Workforce Center,1,Retail
EMP_000951,Nicolas Wise,Manager,Operations,2020-01-09,brooke79@example.net,Jenny Owens,Online Portal,0,Education
EMP_000952,Vincent Prince,Mentor,Education,2017-03-11,wrighttina@example.com,Mr. Paul Lin,Workforce Center,1,Technology
EMP_000953,Katrina Davis,Manager,Finance,2024-10-18,julierodriguez@example.com,Sharon Vaughan,None,1,Retail
EMP_000954,Austin Cooper,Manager,Finance,2017-06-21,ingramrussell@example.com,Latasha Petersen DDS,None,1,Retail
EMP_000955,Steven Reid,Manager,Finance,2021-09-24,sandrasmith@example.com,Christy Ayala,None,0,Healthcare
EMP_000956,Justin Williamson,Trainer,Health,2020-01-19,monica23@example.org,Christine Reed,Online Portal,1,Education
EMP_000957,Mary Macdonald,Trainer,Education,2021-05-16,mooresteven@example.net,Craig Greene,Workforce Center,1,Technology
EMP_000958,Jenny Bowman,Manager,Health,2017-03-24,karajackson@example.net,Miss Laura Schmidt DVM,None,1,Education
EMP_000959,Carla Little,Administrator,Education,2017-09-17,amandarivas@example.com,Jesse Garza,Online Portal,0,Technology
EMP_000960,Jennifer Bowers,Administrator,Finance,2020-12-28,maldonadocandace@example.com,Andrea Thomas,None,1,Technology
EMP_000961,David Obrien,Case Worker,Education,2025-01-13,proctormichael@example.net,Tiffany Silva,Workforce Center,0,Retail
EMP_000962,Brian Montgomery,Case Worker,Operations,2017-04-01,hwilliams@example.net,Samantha Mcbride,None,1,Technology
EMP_000963,Julie Davis,Manager,Education,2018-02-09,ksantos@example.com,Nathaniel Murray,None,1,Healthcare
EMP_000964,Amanda Stewart,Administrator,Operations,2022-03-06,velezanthony@example.org,Bailey Mathis,Workforce Center,0,Education
EMP_000965,Christopher Mckee,Trainer,Health,2022-10-19,davidlopez@example.org,Jose Paul,Workforce Center,0,Retail
EMP_000966,Krista Arroyo,Case Worker,Education,2019-11-29,fordralph@example.org,Sarah Chavez,Workforce Center,1,Technology
EMP_000967,Erik Howard,Mentor,Education,2020-09-18,xlevy@example.net,Tracy Zuniga,Online Portal,0,Retail
EMP_000968,Robert Hughes,Manager,Education,2024-03-16,eugenehunt@example.org,Donald Lopez,Online Portal,0,Healthcare
EMP_000969,Keith Lee,Administrator,Operations,2020-10-10,smithcatherine@example.org,Kaitlyn Orozco,Workforce Center,0,Healthcare
EMP_000970,Melissa Hendricks,Case Worker,Finance,2025-08-09,hcoffey@example.com,Ruth Carter,Workforce Center,1,Healthcare
EMP_000971,Frank Farmer,Mentor,Education,2023-04-22,carlajordan@example.net,Katherine Black MD,Online Portal,0,Healthcare
EMP_000972,Larry Foster,Case Worker,Education,2016-07-28,stacy72@example.org,Laura Mcclain,Online Portal,0,Retail
EMP_000973,Jonathan Clark,Mentor,Operations,2016-11-19,dillon40@example.com,Jessica Gutierrez,Online Portal,0,Education
EMP_000974,Hector Griffin,Administrator,Education,2024-04-16,upineda@example.org,Laura Wilson,Workforce Center,1,Education
EMP_000975,Luis Vasquez,Manager,Operations,2017-10-03,steveperry@example.net,Benjamin Hawkins,None,0,Healthcare
EMP_000976,Kenneth Lowery,Mentor,Health,2025-05-13,grahamdavid@example.org,Mary Green,Online Portal,1,Education
EMP_000977,Jessica Dunn,Case Worker,Education,2019-01-17,fernando03@example.com,John Torres,Online Portal,1,Healthcare
EMP_000978,Catherine Lewis,Administrator,Health,2025-05-16,tdominguez@example.com,Elizabeth Holt,None,0,Retail
EMP_000979,Natalie Miller,Trainer,Finance,2019-05-18,sherryporter@example.net,Jane Duncan,Online Portal,1,Retail
EMP_000980,Paul Cole,Mentor,Operations,2022-01-14,mullinsmark@example.com,Daniel Brock,Workforce Center,0,Education
EMP_000981,Peggy Blake,Mentor,Health,2018-02-06,tenglish@example.org,Sean Fox,None,0,Technology
EMP_000982,Jennifer Wilson,Administrator,Operations,2022-02-22,sheenacharles@example.org,Jamie Adams,None,1,Retail
EMP_000983,Mark Ramirez,Manager,Operations,2019-09-21,lisa32@example.com,Daniel Bowers,None,1,Retail
EMP_000984,Benjamin Montgomery,Case Worker,Finance,2022-03-25,jacobsrandy@example.net,Kerri Cooper,Online Portal,0,Retail
EMP_000985,Lisa Bailey,Mentor,Operations,2020-03-17,veronica41@example.com,Kyle Nelson,None,1,Education
EMP_000986,Ronnie Harris,Administrator,Operations,2024-08-09,joanvaldez@example.net,Dennis David,Workforce Center,1,Retail
EMP_000987,Danielle Vazquez,Trainer,Operations,2018-01-28,harmonrussell@example.com,Kimberly Bruce,Workforce Center,0,Education
EMP_000988,Travis Gonzales,Manager,Education,2025-02-14,leonmatthew@example.org,Anthony Kirk,None,0,Technology
EMP_000989,Richard Saunders,Mentor,Education,2023-11-12,timothyolson@example.com,Kenneth Bonilla,Workforce Center,1,Retail
EMP_000990,Cassidy Obrien,Administrator,Finance,2017-08-30,martinmaria@example.com,Stephen Miller,None,1,Education
EMP_000991,Jeremy Peterson,Case Worker,Finance,2021-01-19,patrick01@example.net,Daniel Johnston,Workforce Center,1,Technology
EMP_000992,Derek Dixon,Administrator,Finance,2025-04-02,lwilliams@example.org,Jennifer Chapman,Online Portal,1,Technology
EMP_000993,Holly Bell,Mentor,Finance,2023-03-10,erik68@example.org,Kayla Salazar,Online Portal,0,Retail
EMP_000994,Melissa Gonzalez,Administrator,Operations,2019-12-18,hsims@example.org,Jacqueline Strickland,None,0,Education
EMP_000995,Sarah Medina,Manager,Operations,2024-04-21,daviseric@example.org,Megan Brown,Workforce Center,0,Education
EMP_000996,Jerry Chavez,Manager,Education,2021-11-15,turnerkurt@example.com,Michelle Davenport,None,0,Education
EMP_000997,Drew Perry,Case Worker,Health,2017-06-03,anthony22@example.com,Brandon Walker,Workforce Center,1,Retail
EMP_000998,Ryan Murphy,Case Worker,Finance,2023-04-01,cynthia17@example.net,John Benjamin,None,0,Healthcare
EMP_000999,Dr. Jessica Willis,Manager,Education,2018-02-17,randall84@example.com,Stephanie Wong,Online Portal,1,Technology
EMP_001000,Lynn Williamson PhD,Administrator,Health,2019-02-18,lisa80@example.com,David Crane,Online Portal,1,Retail
EMP_001001,Kyle Quinn,Mentor,Health,2023-04-23,joycedavis@example.net,Felicia Arnold,None,0,Education
EMP_001002,Darrell George,Mentor,Education,2017-01-10,howellcindy@example.com,Charles Chapman,Online Portal,1,Technology
EMP_001003,Jill Douglas,Manager,Education,2017-01-22,mlewis@example.com,Kelly Collins,Workforce Center,0,Healthcare
EMP_001004,Jaime Moore,Case Worker,Health,2021-02-16,tlewis@example.org,Caitlin Ferguson,None,1,Healthcare
EMP_001005,Robert Koch,Trainer,Finance,2023-12-24,hrogers@example.com,Christopher Smith,Online Portal,1,Technology
EMP_001006,Robert Miranda DDS,Case Worker,Education,2016-09-09,allisonortiz@example.org,Daniel Norman,Workforce Center,1,Healthcare
EMP_001007,Sarah Smith,Mentor,Education,2022-05-20,marydean@example.com,Lindsey Mcclain,None,1,Healthcare
EMP_001008,Alyssa Mitchell,Administrator,Education,2025-07-17,hernandezamanda@example.org,James Terry,Workforce Center,1,Retail
EMP_001009,Christine Kelley,Trainer,Finance,2023-08-08,wjones@example.net,Doris Bradley,Workforce Center,1,Education
EMP_001010,Megan Flores,Case Worker,Finance,2018-03-28,kenneth86@example.net,Tammy Cunningham,Online Portal,1,Education
EMP_001011,Christopher Hendricks,Trainer,Education,2017-12-27,jeremy80@example.org,Anthony Hicks,Workforce Center,0,Education
EMP_001012,Cheryl Boyd,Case Worker,Operations,2023-10-25,smartinez@example.net,Michelle Mason,Online Portal,1,Healthcare
EMP_001013,Gregory Brandt,Mentor,Finance,2021-04-16,barnesbailey@example.com,Elizabeth Brooks,Online Portal,0,Retail
EMP_001014,Elizabeth Garcia,Trainer,Health,2017-04-05,xflores@example.com,Kristine Trujillo,None,1,Education
EMP_001015,Robert Ruiz,Trainer,Education,2018-06-08,marcusrowe@example.net,Joel Smith,None,1,Retail
EMP_001016,Karina Cain,Manager,Health,2023-12-06,tramirez@example.com,Tabitha Leonard,None,0,Education
EMP_001017,Justin Baird,Trainer,Health,2024-03-15,charles15@example.net,Claire Cummings,None,0,Education
EMP_001018,David Washington,Manager,Education,2022-08-08,michael77@example.net,Jeffrey Smith,Workforce Center,0,Retail
EMP_001019,Deanna Pierce,Case Worker,Education,2018-09-23,chad98@example.net,Zachary Henderson,Workforce Center,1,Education
EMP_001020,Brittany Adkins,Trainer,Finance,2018-05-11,sbrown@example.net,Amber Riley,Workforce Center,0,Retail
EMP_001021,Diana Ross,Manager,Finance,2021-06-16,kheath@example.org,Drew Medina,Workforce Center,0,Education
EMP_001022,Timothy Bishop,Manager,Health,2025-07-18,michael53@example.org,Lynn James,Workforce Center,0,Technology
EMP_001023,Jeff Miller,Administrator,Education,2018-04-24,jessica42@example.net,Emily Conner,Online Portal,0,Education
EMP_001024,James Smith,Case Worker,Education,2022-02-06,paulsteele@example.com,Daniel Young,None,1,Healthcare
EMP_001025,Robert Alexander,Administrator,Education,2024-08-23,samuel42@example.org,Savannah Howell,None,1,Healthcare
EMP_001026,Timothy Smith,Manager,Education,2018-07-06,joshuamurray@example.net,Bryan Benitez,Online Portal,1,Retail
EMP_001027,Hunter Walker,Mentor,Finance,2022-01-01,bpineda@example.com,Michelle Wilson,Online Portal,1,Technology
EMP_001028,Savannah Smith,Mentor,Finance,2024-06-11,marcus75@example.org,Kristi Hart,None,0,Technology
EMP_001029,Michael Guzman,Manager,Operations,2024-11-20,anna10@example.net,Christopher Williams,Workforce Center,0,Retail
EMP_001030,Michael Pineda,Manager,Operations,2018-01-07,breanna27@example.org,Jeffrey Williams,Online Portal,1,Healthcare
EMP_001031,Mary Jordan,Manager,Education,2024-05-11,nicholas76@example.com,Melissa Sharp,Workforce Center,0,Healthcare
EMP_001032,Lisa Walter,Manager,Education,2018-11-06,cummingsbridget@example.net,Justin Anderson,None,1,Retail
EMP_001033,Nicholas Jenkins,Manager,Operations,2018-06-26,pagekathleen@example.org,Lindsay Hayes,None,1,Technology
EMP_001034,Paula Cameron,Mentor,Education,2022-04-30,lindsaylewis@example.org,Gregory Whitney,Workforce Center,0,Healthcare
EMP_001035,Katherine Mccormick,Trainer,Operations,2020-06-07,lperez@example.net,Jonathan Hartman,Workforce Center,1,Education
EMP_001036,Joshua Shaw,Manager,Health,2018-03-31,jessicaclark@example.net,Kim Mitchell,None,0,Technology
EMP_001037,William Collins,Administrator,Operations,2024-06-23,justindiaz@example.org,Wanda Gonzalez PhD,Workforce Center,0,Healthcare
EMP_001038,Lauren Howe,Trainer,Education,2018-03-10,richard15@example.org,Nicholas Olsen,Workforce Center,0,Education
EMP_001039,Cody Schmidt,Case Worker,Education,2022-05-07,anthonyburton@example.org,John Benitez,Workforce Center,1,Healthcare
EMP_001040,Jeremiah Burke,Administrator,Finance,2021-06-20,meyersandrew@example.net,Kelly Brown,None,0,Technology
EMP_001041,Catherine Mcknight,Case Worker,Education,2018-05-01,zhodge@example.com,Sarah Davis,Online Portal,0,Technology
EMP_001042,Leslie Thomas,Case Worker,Finance,2021-07-04,williamsonsteven@example.com,Alexander Mejia,Online Portal,0,Education
EMP_001043,Peter Smith,Mentor,Operations,2016-12-23,denise82@example.org,Robert Brown,Online Portal,1,Retail
EMP_001044,James Salinas,Manager,Operations,2016-12-28,davidsonrick@example.com,Geoffrey Ortega,None,1,Healthcare
EMP_001045,Lindsay Christensen,Manager,Education,2023-09-07,alan96@example.com,Karen Adams,None,1,Education
EMP_001046,Courtney Best,Case Worker,Health,2024-10-24,brandonhill@example.com,Jacob Soto,None,1,Education
EMP_001047,Aaron Roberts,Case Worker,Health,2021-01-10,kimberlyduncan@example.com,Kelli Martin,Online Portal,0,Technology
EMP_001048,April Fleming,Mentor,Health,2022-02-03,russellgabrielle@example.net,Alec Winters,Online Portal,1,Healthcare
EMP_001049,Susan Gibson,Mentor,Education,2023-10-01,matthew10@example.com,Robert Jones,None,0,Healthcare
EMP_001050,Angela Wells,Administrator,Education,2016-05-16,mcdowellshannon@example.net,Sharon Glover,Online Portal,1,Healthcare
EMP_001051,Maria Franco,Manager,Health,2019-10-09,imccoy@example.org,Cheryl Lewis,Online Portal,0,Education
EMP_001052,Stephanie Hill,Case Worker,Health,2022-10-22,michael35@example.net,Becky Ramirez,Online Portal,0,Technology
EMP_001053,Samuel Bennett,Manager,Finance,2018-01-14,hgonzalez@example.com,Lisa Dennis,Online Portal,1,Technology
EMP_001054,Denise Dougherty,Manager,Finance,2024-05-23,fjackson@example.org,Jonathan Brown,Workforce Center,0,Education
EMP_001055,David Henry,Trainer,Education,2021-01-09,gwagner@example.com,Tara Wilson,Workforce Center,1,Healthcare
EMP_001056,Theresa Evans,Mentor,Operations,2021-10-20,yevans@example.net,Tammy Benitez,None,0,Technology
EMP_001057,Lindsay Rodriguez,Case Worker,Finance,2025-11-12,barbara30@example.net,Thomas Duran,Workforce Center,0,Healthcare
EMP_001058,Derek Wallace,Trainer,Health,2017-08-27,garyvillarreal@example.com,Ronald Hernandez,None,0,Healthcare
EMP_001059,Laura Bowen,Trainer,Health,2023-02-23,karinalawrence@example.net,Thomas Reeves,None,0,Healthcare
EMP_001060,Robert Aguirre,Manager,Health,2025-05-23,david62@example.org,Kenneth York,None,0,Retail
EMP_001061,Jeremy Foster,Trainer,Operations,2020-09-18,wthomas@example.com,Christopher Barnes,None,1,Retail
EMP_001062,Parker Williams,Case Worker,Finance,2016-09-15,joyce00@example.org,Joseph Davies,None,1,Education
EMP_001063,Todd Foster,Case Worker,Operations,2025-11-09,ojames@example.net,Mr. Nathan Harris DDS,None,0,Retail
EMP_001064,Catherine Roberson,Case Worker,Operations,2016-01-22,guerrabecky@example.org,Timothy Browning,None,1,Technology
EMP_001065,Carlos Medina,Mentor,Education,2016-02-28,ianwilkerson@example.net,Barbara Smith,None,0,Retail
EMP_001066,David Gonzalez,Trainer,Operations,2016-04-23,loricline@example.com,Kenneth Miranda,None,1,Technology
EMP_001067,Kevin Gomez,Administrator,Finance,2020-05-09,lhansen@example.com,Clayton Henderson,Online Portal,0,Technology
EMP_001068,Michael Baker,Administrator,Operations,2024-07-29,hbest@example.com,Frank Fitzpatrick,Online Portal,0,Technology
EMP_001069,Russell Phillips,Trainer,Health,2016-11-05,kelly24@example.org,Sheryl James,Online Portal,0,Retail
EMP_001070,Steven Everett,Trainer,Operations,2018-09-11,andersonrenee@example.com,Melissa Irwin,Online Portal,0,Retail
EMP_001071,Jessica Colon,Case Worker,Health,2021-08-22,yzuniga@example.net,Kimberly Williams,Workforce Center,1,Retail
EMP_001072,Janet Galvan,Administrator,Finance,2019-03-12,nathan46@example.net,Vanessa Baker,None,0,Retail
EMP_001073,Susan King,Manager,Education,2025-05-18,carmenmccormick@example.net,Louis Donaldson,None,1,Education
EMP_001074,Ricky Barker,Mentor,Operations,2019-11-27,jordan80@example.net,Jonathan Rollins,Workforce Center,1,Healthcare
EMP_001075,Mary Ross,Manager,Finance,2016-11-08,juliawalker@example.net,Julie Tucker,None,1,Education
EMP_001076,Kimberly Rodriguez,Trainer,Finance,2021-12-13,adamsallison@example.net,Leslie Long,Workforce Center,0,Healthcare
EMP_001077,Terry Jones,Case Worker,Operations,2019-10-23,tara73@example.net,Kevin Stone,Workforce Center,1,Technology
EMP_001078,Heather Harrell,Trainer,Finance,2019-01-24,johnsoncasey@example.net,Janice Holmes MD,Workforce Center,0,Healthcare
EMP_001079,Jennifer Graves,Administrator,Health,2024-07-11,vlane@example.org,Michael Fisher,Online Portal,0,Retail
EMP_001080,Tanya Martinez,Administrator,Health,2024-08-01,emmahoffman@example.net,Lisa Miller,Workforce Center,1,Retail
EMP_001081,Mark Evans,Manager,Finance,2021-07-28,christina78@example.net,Ian Wang,None,1,Education
EMP_001082,Carrie Williams,Mentor,Health,2020-08-30,otran@example.org,Faith Duran,Online Portal,1,Technology
EMP_001083,Curtis Morris,Manager,Finance,2020-11-22,jenniferhurley@example.org,David Weaver,Workforce Center,0,Technology
EMP_001084,Richard Pollard,Manager,Education,2019-02-14,justinthompson@example.net,Christine Rodriguez,Workforce Center,1,Retail
EMP_001085,Chad Nguyen,Case Worker,Finance,2016-07-29,johnsonhannah@example.com,Daniel Gomez,Online Portal,0,Retail
EMP_001086,Ashley Solis,Manager,Finance,2021-03-13,tchapman@example.org,Adam Elliott,None,1,Technology
EMP_001087,Christian Villa,Administrator,Education,2020-08-21,elizabeth61@example.org,Steven Farrell,None,1,Technology
EMP_001088,Beth Friedman,Administrator,Education,2017-02-25,vconner@example.net,Brianna Williams,Online Portal,1,Technology
EMP_001089,Johnny Hodge,Case Worker,Operations,2020-04-29,donald28@example.net,Amanda King,None,0,Education
EMP_001090,Brent Peters,Manager,Education,2017-05-16,christopher13@example.net,Henry Wolfe,Online Portal,1,Education
EMP_001091,Lauren Williams,Manager,Finance,2020-11-07,maddenemma@example.org,Scott Browning,Workforce Center,1,Healthcare
EMP_001092,Angela Gonzalez,Trainer,Health,2016-11-26,davenporttimothy@example.org,Jordan Cantu,Online Portal,0,Retail
EMP_001093,Robert Reynolds,Mentor,Education,2020-12-12,josephsharon@example.net,Jenna Daniel,None,1,Healthcare
EMP_001094,Jennifer Mercer,Case Worker,Operations,2023-10-09,sullivanalexander@example.org,John Mcclure,None,1,Education
EMP_001095,Alexander Lewis,Administrator,Education,2020-08-11,greggruiz@example.org,Derek Cooper,Online Portal,1,Healthcare
EMP_001096,Vanessa Fuller,Case Worker,Operations,2016-02-10,miguel23@example.net,Melissa Crawford PhD,Workforce Center,1,Retail
EMP_001097,Tracey Williams,Administrator,Health,2016-10-25,kevinbanks@example.com,Thomas Gray,Workforce Center,1,Healthcare
EMP_001098,Kelly Shaffer,Administrator,Education,2017-03-05,adiaz@example.org,Megan Pratt,Online Portal,1,Healthcare
EMP_001099,Sandra Hansen,Administrator,Operations,2015-12-05,melissa50@example.net,Deborah Washington,Online Portal,0,Healthcare
EMP_001100,Nancy Brady,Administrator,Health,2017-06-10,xjohnston@example.com,Omar Sutton,Workforce Center,1,Healthcare
EMP_001101,Kendra Hayden,Mentor,Operations,2016-03-20,nealjason@example.com,Robert Bennett,None,0,Healthcare
EMP_001102,Amber Greer,Trainer,Operations,2022-05-19,crystalcole@example.net,Destiny Cowan,Workforce Center,0,Healthcare
EMP_001103,James Collins,Mentor,Operations,2025-10-21,yramirez@example.org,Christine Wood,None,0,Education
EMP_001104,Andrew Martin,Administrator,Education,2023-06-01,shane93@example.com,Elizabeth Li,Online Portal,0,Retail
EMP_001105,Ian Flowers,Administrator,Health,2016-10-18,patricia46@example.com,Jennifer Zimmerman,Workforce Center,0,Education
EMP_001106,Mary Jones,Case Worker,Education,2022-09-20,teresa15@example.org,Patricia Hill,None,0,Education
EMP_001107,Paul Ryan,Mentor,Education,2018-03-22,angela29@example.org,Travis Coleman,Workforce Center,0,Retail
EMP_001108,Ryan Stone,Trainer,Operations,2024-09-01,karina05@example.com,Matthew Anderson,Workforce Center,1,Healthcare
EMP_001109,Virginia Williams,Manager,Health,2020-05-23,kimberly40@example.net,Vincent Miller,Workforce Center,1,Education
EMP_001110,Andrew Foster MD,Manager,Finance,2025-09-03,gonzalezjennifer@example.com,Karen Acosta,Online Portal,1,Technology
EMP_001111,Bradley Williams,Case Worker,Education,2016-06-28,gjones@example.com,Michael Petersen,Workforce Center,0,Education
EMP_001112,Mark Phillips,Mentor,Education,2021-03-06,christynichols@example.com,Jennifer Griffin,Online Portal,1,Education
EMP_001113,Jennifer Macdonald,Administrator,Education,2024-09-20,robertkaiser@example.org,Jamie Miller,Online Portal,0,Healthcare
EMP_001114,Brian Lang,Manager,Operations,2021-05-01,tvargas@example.com,Adrienne Brown,None,1,Technology
EMP_001115,Jenna Porter,Manager,Finance,2020-03-05,ocummings@example.com,James Petersen,Workforce Center,1,Technology
EMP_001116,Eric Bell DDS,Manager,Health,2020-07-31,nicolegillespie@example.com,James Mitchell,Online Portal,1,Technology
EMP_001117,Jessica White,Administrator,Operations,2018-08-10,ymorse@example.org,Susan Johnson,None,1,Education
EMP_001118,Robert Martin,Manager,Health,2025-05-09,brucesmith@example.net,Kelly Ellison,Workforce Center,0,Education
EMP_001119,Mr. Andrew Huffman,Trainer,Operations,2021-12-07,iwolf@example.net,Jessica Ross,Workforce Center,0,Healthcare
EMP_001120,Lauren Martin,Case Worker,Health,2017-10-10,rodriguezmichael@example.com,Gary Hart,Workforce Center,0,Healthcare
EMP_001121,Barbara Morgan,Manager,Finance,2025-06-09,jeffreykennedy@example.org,Phyllis Berry,Online Portal,0,Technology
EMP_001122,Samantha Delgado,Administrator,Finance,2025-01-27,bettyanderson@example.org,Joseph Mitchell,Workforce Center,1,Healthcare
EMP_001123,Allison Evans,Administrator,Education,2022-01-06,fdavid@example.org,Carol Morrison,None,0,Retail
EMP_001124,Jared Bowen,Manager,Operations,2024-02-08,sarawilson@example.com,Pamela Levy,Online Portal,0,Technology
EMP_001125,Brittany Alexander,Administrator,Operations,2024-07-08,christopherjensen@example.com,Nicole Ross,Online Portal,0,Education
EMP_001126,Jennifer Wood,Trainer,Health,2025-07-11,gjones@example.com,Jacob Anderson,Online Portal,1,Healthcare
EMP_001127,Heather Marshall,Case Worker,Education,2024-01-03,jessica40@example.net,Christopher Nash,Online Portal,1,Healthcare
EMP_001128,Paula Davis,Administrator,Finance,2024-10-10,croberts@example.net,Patrick King,None,0,Education
EMP_001129,Robert Doyle,Manager,Operations,2020-04-05,robertmcconnell@example.org,Louis Townsend,None,0,Retail
EMP_001130,Benjamin Parsons,Administrator,Health,2019-01-29,jcowan@example.com,Eric Gonzalez,Workforce Center,0,Retail
EMP_001131,Tammy Mora,Manager,Health,2021-09-18,jacqueline84@example.org,Andrea Perry,Online Portal,0,Retail
EMP_001132,Ashley Long,Case Worker,Operations,2019-10-12,daisylee@example.net,Michael French,Workforce Center,1,Education
EMP_001133,Phillip Lee,Case Worker,Education,2019-02-15,george15@example.com,Evelyn Ramirez,Online Portal,0,Healthcare
EMP_001134,Kyle Kelley,Administrator,Operations,2024-04-27,rwilliams@example.com,Douglas Edwards,None,1,Technology
EMP_001135,Tiffany Mccoy,Trainer,Education,2018-09-14,osmith@example.org,Damon Hooper,None,0,Education
EMP_001136,Katherine Taylor,Case Worker,Finance,2022-05-27,zwilliams@example.com,Justin Jordan,None,0,Healthcare
EMP_001137,Dustin Robertson,Mentor,Finance,2018-10-28,jeffreyking@example.com,Ann Cooper,None,0,Technology
EMP_001138,Renee Bailey,Mentor,Operations,2018-04-02,holtwendy@example.net,Joseph Zhang,Workforce Center,0,Education
EMP_001139,Diane Wheeler,Mentor,Education,2017-01-11,jeffrey15@example.com,Martin Daugherty,Online Portal,0,Education
EMP_001140,Benjamin Patel,Mentor,Health,2024-07-02,rebecca80@example.com,James Turner,None,0,Education
EMP_001141,Sandra Wise,Mentor,Finance,2021-08-14,davischad@example.net,Morgan Baxter,Workforce Center,1,Education
EMP_001142,Cindy Richards,Mentor,Finance,2020-05-07,cherylwilson@example.net,Michael Tyler,Workforce Center,0,Healthcare
EMP_001143,Mary Mccullough,Mentor,Education,2019-02-26,anthony88@example.org,Randy Sanchez,Workforce Center,1,Technology
EMP_001144,Tony Murray,Manager,Health,2025-10-07,cameron04@example.net,Jennifer Stevens,Online Portal,1,Retail
EMP_001145,Kevin Erickson,Manager,Finance,2025-03-20,cpugh@example.net,Kevin Berg,None,1,Healthcare
EMP_001146,Joseph Cortez,Administrator,Health,2017-01-14,mdean@example.org,Tamara Harmon,Workforce Center,1,Technology
EMP_001147,Gabrielle Page,Administrator,Operations,2016-04-03,sheltontaylor@example.org,Brooke Reed,Online Portal,1,Technology
EMP_001148,Frederick Daniels,Mentor,Health,2023-07-10,terrybilly@example.org,Laura Yoder,None,0,Education
EMP_001149,Christine Espinoza,Administrator,Health,2018-11-08,perezandrea@example.org,James Rodriguez,None,1,Retail
